id;data_celebracao;data_primeiro_emprestimo;data_ultimo_pagamento;valor_financiado;finalidade_emprestimo;parcelas;taxa_juros;valor_parcela;tempo_relacionamento;escore_fico;inadimplencia_2_anos;registros_publicos_negativos;renda_mensal;compm_renda;default;T
999250;2011-10-01;2005-09-01;2013-05-01;10000.0;reforma residencial;36;0.1349;339.31;73;672;0;0;2500.0;0.1357;1;19
999248;2011-11-01;1969-08-01;2012-10-01;35000.0;pequeno negocio;36;0.1727;1252.56;507;747;0;0;7500.0;0.167;1;11
999244;2011-10-01;2005-04-01;2014-07-01;9000.0;pagamento de dividas;36;0.1242;300.74;78;707;0;0;6483.33;0.0464;0;33
999441;2011-10-01;1999-08-01;2014-11-01;13750.0;cartao de credito;36;0.0603;418.49;146;757;0;0;6406.25;0.0653;0;37
994517;2011-10-01;1994-11-01;2014-11-01;12025.0;cartao de credito;36;0.1065;391.7;203;717;0;0;6666.67;0.0588;0;37
900575;2011-10-01;2003-08-01;2014-02-01;12000.0;pagamento de dividas;36;0.1349;407.17;98;697;0;0;4166.67;0.0977;0;28
999425;2011-10-01;1997-06-01;2013-11-01;24000.0;pagamento de dividas;36;0.0751;746.66;172;747;0;0;4400.0;0.1697;0;25
991299;2011-10-01;1989-01-01;2014-01-01;4800.0;pagamento de dividas;36;0.0603;146.1;273;762;0;0;4166.67;0.0351;0;27
991910;2011-10-01;1991-11-01;2014-11-01;35000.0;compra de imovel;36;0.089;1111.37;239;772;0;0;6666.67;0.1667;0;37
999172;2011-10-01;1994-02-01;2013-11-01;15000.0;pagamento de dividas;36;0.0603;456.54;212;802;0;0;6990.53;0.0653;0;25
998819;2011-10-01;1996-02-01;2014-11-01;14975.0;mudanca;36;0.0603;455.78;188;757;0;0;10416.67;0.0438;0;37
999060;2011-10-01;2005-02-01;2014-11-01;14000.0;pagamento de dividas;36;0.1629;494.21;80;672;0;0;5083.33;0.0972;0;37
998880;2011-10-01;2001-01-01;2012-11-01;1500.0;pagamento de dividas;36;0.1629;52.96;129;662;0;0;4000.0;0.0132;1;13
998862;2011-10-01;1990-08-01;2013-04-01;20000.0;outros;36;0.079;625.81;254;767;0;0;5666.67;0.1104;0;18
998968;2011-10-01;1999-06-01;2014-11-01;10000.0;pequeno negocio;36;0.089;317.54;148;742;0;0;4500.0;0.0706;0;37
998737;2011-10-01;1995-04-01;2014-01-01;14000.0;reforma residencial;36;0.0603;426.1;198;782;0;0;15000.0;0.0284;0;27
981610;2011-10-01;1980-10-01;2013-08-01;4000.0;outros;36;0.2089;150.48;372;667;1;0;5833.33;0.0258;1;22
974413;2011-10-01;1999-11-01;2014-03-01;2400.0;despesas medicas;36;0.0603;73.05;143;792;0;0;4166.67;0.0175;0;29
998750;2011-10-01;2001-02-01;2014-08-01;19700.0;pagamento de dividas;36;0.079;616.42;128;727;0;0;6500.0;0.0948;0;34
998499;2011-10-01;1991-11-01;2012-02-01;5800.0;festa de casamento;36;0.0662;178.09;239;742;0;0;2249.0;0.0792;1;4
993433;2011-11-01;1983-08-01;2014-04-01;15000.0;pequeno negocio;36;0.089;476.3;339;737;0;0;24500.0;0.0194;0;29
998559;2011-10-01;1987-10-01;2013-06-01;3000.0;pagamento de dividas;36;0.089;95.26;288;722;4;0;1900.0;0.0501;1;20
997964;2011-10-01;1997-07-01;2014-02-01;6000.0;pagamento de dividas;36;0.0603;182.62;171;782;0;0;7083.0;0.0258;0;28
998555;2011-10-01;1989-07-01;2014-11-01;2500.0;pagamento de dividas;36;0.0991;80.57;267;782;0;0;1997.0;0.0403;0;37
997996;2011-10-01;1998-12-01;2014-11-01;6000.0;pagamento de dividas;36;0.089;190.52;154;712;0;0;3000.0;0.0635;0;37
997741;2011-11-01;1998-11-01;2014-11-01;12000.0;pagamento de dividas;36;0.0603;365.23;156;762;0;0;6000.0;0.0609;0;36
998530;2011-10-01;1998-11-01;2013-02-01;9400.0;pagamento de dividas;36;0.089;298.49;155;717;1;0;2750.0;0.1085;1;16
998704;2011-10-01;1999-11-01;2014-07-01;20000.0;pagamento de dividas;36;0.1171;661.52;143;702;0;0;5000.0;0.1323;0;33
996693;2011-10-01;2000-03-01;2013-04-01;15000.0;cartao de credito;36;0.079;469.36;139;727;0;0;6666.67;0.0704;1;18
998112;2011-10-01;2003-04-01;2014-10-01;7000.0;pagamento de dividas;36;0.1269;234.82;102;682;0;0;2083.33;0.1127;0;36
998474;2011-10-01;1991-08-01;2014-09-01;3000.0;despesas medicas;36;0.089;95.26;242;712;0;0;3500.0;0.0272;0;35
998469;2011-10-01;1997-10-01;2014-11-01;10000.0;reforma residencial;36;0.1065;325.74;168;707;0;0;3750.0;0.0869;0;37
996672;2011-10-01;1991-10-01;2014-07-01;6000.0;outros;36;0.0603;182.62;240;782;0;0;3416.67;0.0534;0;33
631407;2011-10-01;2001-07-01;2013-09-01;10000.0;pagamento de dividas;36;0.0662;307.04;123;747;0;0;3833.33;0.0801;0;23
998596;2011-10-01;2004-10-01;2013-05-01;4000.0;pagamento de dividas;36;0.1349;135.73;84;677;0;0;2900.0;0.0468;0;19
998590;2011-10-01;1994-02-01;2014-04-01;13000.0;pagamento de dividas;36;0.1269;436.09;212;697;0;0;10833.33;0.0403;0;30
998587;2011-10-01;1992-02-01;2014-11-01;20000.0;pequeno negocio;36;0.0751;622.22;236;757;1;0;16666.67;0.0373;0;37
998396;2011-10-01;1997-04-01;2014-11-01;27000.0;pequeno negocio;36;0.079;844.84;174;787;0;0;4500.0;0.1877;0;37
998386;2011-10-01;1995-11-01;2014-07-01;9000.0;compra de veiculo;36;0.089;285.78;191;717;0;0;9370.0;0.0305;0;33
998359;2011-10-01;1998-10-01;2014-01-01;6000.0;outros;36;0.1171;198.46;156;697;0;0;7083.33;0.028;0;27
998370;2011-10-01;1997-12-01;2012-09-01;3100.0;outros;36;0.079;97.0;166;717;1;0;4416.67;0.022;0;11
998097;2011-10-01;2002-12-01;2013-10-01;5000.0;cartao de credito;36;0.0751;155.56;106;727;0;0;6666.67;0.0233;0;24
998339;2011-10-01;1991-10-01;2014-04-01;16800.0;compra de veiculo;36;0.1242;561.38;240;717;0;0;10416.67;0.0539;0;30
994969;2011-10-01;1999-08-01;2013-11-01;5000.0;pagamento de dividas;36;0.0991;161.13;146;727;0;0;3000.0;0.0537;0;25
996890;2011-10-01;1999-03-01;2014-11-01;12350.0;cartao de credito;36;0.0662;379.2;151;747;0;0;8750.0;0.0433;0;37
998111;2011-10-01;2001-06-01;2013-10-01;3900.0;pagamento de dividas;36;0.1171;129.0;124;682;1;0;7000.0;0.0184;0;24
998273;2011-10-01;1998-05-01;2014-03-01;6400.0;pagamento de dividas;36;0.0751;199.11;161;742;0;0;2875.0;0.0693;0;29
758482;2011-10-01;1998-02-01;2013-06-01;12000.0;cartao de credito;36;0.0603;365.23;164;752;0;0;6166.67;0.0592;0;20
998203;2011-10-01;1975-08-01;2014-11-01;8900.0;outros;36;0.1171;294.38;434;712;1;0;10000.0;0.0294;0;37
998201;2011-10-01;1996-12-01;2011-12-01;18000.0;pagamento de dividas;36;0.089;571.56;178;737;0;0;3166.67;0.1805;0;2
998194;2011-10-01;1998-01-01;2012-09-01;16800.0;pagamento de dividas;36;0.1677;597.05;165;672;1;0;6250.0;0.0955;1;11
996434;2011-10-01;1990-07-01;2014-11-01;15000.0;outros;36;0.079;469.36;255;742;0;0;4166.67;0.1126;0;37
993894;2011-10-01;2005-11-01;2012-03-01;6000.0;outros;36;0.079;187.75;71;707;0;0;4327.33;0.0434;1;5
997954;2011-10-01;2001-09-01;2014-11-01;7600.0;festa de casamento;36;0.0662;233.35;121;747;0;0;2333.33;0.1;0;37
997753;2011-10-01;2000-04-01;2014-11-01;10000.0;pagamento de dividas;36;0.1171;330.76;138;707;1;0;10000.0;0.0331;0;37
997750;2011-10-01;1993-02-01;2014-06-01;3000.0;despesas medicas;36;0.1171;99.23;224;682;0;0;2500.0;0.0397;0;32
996517;2011-10-01;2006-10-01;2014-03-01;8000.0;pagamento de dividas;36;0.1242;267.33;60;702;0;0;2083.33;0.1283;1;29
997734;2011-11-01;2002-05-01;2012-06-01;6100.0;reforma residencial;36;0.1427;209.29;114;737;0;0;1979.0;0.1058;1;7
997736;2011-10-01;1999-05-01;2014-11-01;2000.0;compra grande valor;36;0.1269;67.09;149;677;0;0;10000.0;0.0067;0;37
997889;2011-10-01;1997-05-01;2014-08-01;7500.0;cartao de credito;36;0.1527;260.99;173;687;0;0;2513.33;0.1038;0;34
997878;2011-10-01;2008-04-01;2012-11-01;8800.0;outros;36;0.1242;294.06;42;762;0;0;3500.0;0.084;0;13
997623;2011-10-01;2005-01-01;2013-12-01;14725.0;pagamento de dividas;36;0.1065;479.65;81;702;0;0;4000.0;0.1199;0;26
997843;2011-10-01;2002-05-01;2012-05-01;1000.0;pagamento de dividas;36;0.089;31.76;113;717;0;0;7083.33;0.0045;0;7
997677;2011-10-01;1991-08-01;2014-11-01;1200.0;outros;36;0.1629;42.37;242;662;1;0;5728.0;0.0074;0;37
997674;2011-10-01;1982-09-01;2012-09-01;8000.0;pagamento de dividas;36;0.0751;248.89;349;742;0;0;3000.0;0.083;0;11
997825;2011-10-01;2001-10-01;2014-11-01;2000.0;viagem;36;0.0662;61.41;120;742;0;0;3400.0;0.0181;0;37
997606;2011-10-01;1993-06-01;2014-11-01;3000.0;reforma residencial;36;0.089;95.26;220;722;0;1;2083.33;0.0457;0;37
997797;2011-10-01;1997-11-01;2014-11-01;16000.0;pagamento de dividas;36;0.1171;529.22;167;702;0;0;5000.0;0.1058;0;37
997611;2011-10-01;2006-09-01;2014-02-01;6250.0;pagamento de dividas;36;0.1527;217.49;61;682;0;0;1241.5;0.1752;0;28
884030;2011-10-01;1999-04-01;2014-11-01;13600.0;reforma residencial;36;0.0662;417.57;150;772;0;0;8491.67;0.0492;0;37
906804;2011-10-01;1984-05-01;2012-04-01;6000.0;cartao de credito;36;0.1527;208.79;329;667;0;0;8905.83;0.0234;0;6
997567;2011-10-01;1998-03-01;2014-05-01;15000.0;outros;36;0.1065;488.6;163;722;0;0;9083.33;0.0538;0;31
997561;2011-10-01;1986-12-01;2012-05-01;5000.0;compra de veiculo;36;0.0751;155.56;298;762;1;0;6733.0;0.0231;0;7
970334;2011-10-01;2002-05-01;2014-11-01;12000.0;reforma residencial;36;0.1065;390.88;113;722;1;0;2803.33;0.1394;0;37
997570;2011-10-01;1988-01-01;2014-11-01;28000.0;pagamento de dividas;36;0.0751;871.11;285;752;0;0;8750.0;0.0996;0;37
997553;2011-10-01;2002-01-01;2012-07-01;15000.0;outros;36;0.1349;508.96;117;702;1;0;4166.67;0.1222;0;9
994409;2011-10-01;1998-01-01;2014-11-01;12000.0;cartao de credito;36;0.079;375.49;165;727;0;0;12500.0;0.03;0;37
997340;2011-10-01;2001-12-01;2012-09-01;5000.0;pagamento de dividas;36;0.1427;171.55;118;662;1;0;5041.67;0.034;0;11
997530;2011-10-01;1991-06-01;2013-01-01;9200.0;pequeno negocio;36;0.0603;280.01;244;777;0;0;6833.33;0.041;0;15
994159;2011-10-01;1994-03-01;2014-11-01;4400.0;outros;36;0.089;139.72;211;702;0;0;5092.0;0.0274;0;37
993535;2011-10-01;1999-04-01;2014-11-01;12000.0;pagamento de dividas;36;0.0751;373.33;150;767;0;0;7500.0;0.0498;0;37
997299;2011-10-01;1985-08-01;2014-11-01;6000.0;despesas medicas;36;0.0662;184.23;314;752;0;0;10833.33;0.017;0;37
997281;2011-10-01;2005-10-01;2014-11-01;5500.0;cartao de credito;36;0.1171;181.92;72;687;0;0;2800.0;0.065;0;37
997488;2011-10-01;1998-07-01;2013-09-01;5000.0;pequeno negocio;36;0.0603;152.18;159;797;0;0;5000.0;0.0304;0;23
997490;2011-10-01;2003-06-01;2013-01-01;5600.0;pagamento de dividas;36;0.1527;194.87;100;672;0;0;7083.33;0.0275;1;15
997273;2011-10-01;1998-10-01;2013-09-01;11200.0;pagamento de dividas;36;0.1427;384.26;156;687;0;0;14916.67;0.0258;0;23
873910;2011-10-01;2000-08-01;2014-11-01;15000.0;cartao de credito;36;0.079;469.36;134;747;0;0;5166.67;0.0908;0;37
923728;2011-10-01;2003-11-01;2014-11-01;10000.0;reforma residencial;36;0.1427;343.09;95;682;0;0;6666.67;0.0515;0;37
997442;2011-10-01;2004-11-01;2014-09-01;3000.0;pagamento de dividas;36;0.0991;96.68;83;722;0;0;1570.0;0.0616;0;35
960175;2011-10-01;1997-10-01;2013-04-01;5875.0;pagamento de dividas;36;0.0662;180.39;168;737;0;0;1833.33;0.0984;1;18
997381;2011-11-01;2005-09-01;2014-07-01;7200.0;pagamento de dividas;36;0.079;225.29;74;712;1;0;6250.0;0.036;0;32
997139;2011-10-01;1997-12-01;2014-11-01;15000.0;pagamento de dividas;36;0.1171;496.14;166;707;0;0;6570.0;0.0755;0;37
996889;2011-10-01;1990-06-01;2013-06-01;5000.0;compra grande valor;36;0.0603;152.18;256;772;0;0;3033.0;0.0502;0;20
996934;2011-10-01;1995-02-01;2014-05-01;13200.0;festa de casamento;36;0.1629;465.97;200;677;0;0;4150.0;0.1123;1;31
996937;2011-10-01;2001-10-01;2014-11-01;5000.0;festa de casamento;36;0.1171;165.38;120;682;0;1;3416.67;0.0484;0;37
996417;2011-10-01;2004-02-01;2013-08-01;14000.0;cartao de credito;36;0.1349;475.03;92;682;0;0;9416.67;0.0504;0;22
996415;2011-10-01;2003-10-01;2012-12-01;14000.0;festa de casamento;36;0.0662;429.86;96;787;0;0;7166.67;0.06;0;14
996831;2011-10-01;2005-10-01;2014-11-01;8000.0;cartao de credito;36;0.1629;282.41;72;667;0;0;6250.0;0.0452;0;37
996881;2011-10-01;1998-03-01;2013-02-01;13250.0;pagamento de dividas;36;0.0662;406.83;163;752;0;0;5750.0;0.0708;0;16
994697;2011-10-01;1984-02-01;2014-11-01;12000.0;compra de veiculo;36;0.0603;365.23;332;752;0;0;20000.0;0.0183;0;37
927958;2011-10-01;1980-10-01;2014-11-01;10000.0;pagamento de dividas;36;0.0991;322.25;372;712;0;0;5833.33;0.0552;0;37
996861;2011-10-01;1992-07-01;2014-09-01;3000.0;outros;36;0.1242;100.25;231;677;1;0;6500.0;0.0154;0;35
986011;2011-10-01;2007-11-01;2014-11-01;10000.0;pagamento de dividas;36;0.1758;359.43;47;667;0;0;3750.0;0.0958;0;37
997047;2011-10-01;2001-12-01;2014-01-01;5300.0;pagamento de dividas;36;0.1991;196.73;118;677;0;0;6216.92;0.0316;0;27
996855;2011-10-01;2005-07-01;2013-03-01;10000.0;pagamento de dividas;36;0.079;312.91;75;777;0;0;5000.0;0.0626;0;17
996851;2011-10-01;1983-05-01;2014-11-01;9250.0;pagamento de dividas;36;0.1269;310.29;341;697;1;0;6250.0;0.0496;0;37
996847;2011-10-01;2004-12-01;2014-02-01;9000.0;pagamento de dividas;36;0.1677;319.85;82;662;0;0;6250.0;0.0512;0;28
996815;2011-10-01;1998-07-01;2012-12-01;5000.0;pagamento de dividas;36;0.079;156.46;159;707;0;1;3083.33;0.0507;0;14
946504;2011-10-01;1977-09-01;2013-09-01;15000.0;pagamento de dividas;36;0.1242;501.23;409;722;0;0;3333.33;0.1504;0;23
988640;2011-10-01;1996-12-01;2014-11-01;8000.0;pagamento de dividas;36;0.1171;264.61;178;702;1;0;1750.0;0.1512;0;37
996559;2011-10-01;2001-09-01;2012-01-01;21000.0;cartao de credito;36;0.1242;701.73;121;692;0;0;6250.0;0.1123;0;3
996558;2011-10-01;2005-10-01;2013-09-01;12000.0;pagamento de dividas;36;0.089;381.04;72;712;0;0;5916.67;0.0644;0;23
996712;2011-10-01;2000-05-01;2014-11-01;3125.0;cartao de credito;36;0.089;99.23;137;702;0;0;3500.0;0.0284;0;37
977077;2011-10-01;1998-05-01;2014-11-01;16000.0;cartao de credito;36;0.089;508.06;161;727;0;0;6250.0;0.0813;0;37
996498;2011-10-01;1990-03-01;2014-10-01;5000.0;viagem;36;0.1349;169.66;259;677;0;0;8083.33;0.021;0;36
996624;2011-10-01;1985-06-01;2013-07-01;20000.0;pagamento de dividas;36;0.089;635.07;316;737;0;0;5666.67;0.1121;0;21
996679;2011-10-01;2004-10-01;2013-11-01;7000.0;pagamento de dividas;36;0.1349;237.52;84;682;0;0;5000.0;0.0475;0;25
996662;2011-10-01;1999-01-01;2014-11-01;5000.0;pagamento de dividas;36;0.079;156.46;153;727;0;1;2862.4;0.0547;0;37
996439;2011-10-01;1989-11-01;2014-11-01;8400.0;outros;36;0.0662;257.92;263;802;0;0;7166.67;0.036;0;37
950084;2011-10-01;2002-12-01;2014-11-01;6625.0;outros;36;0.1171;219.13;106;682;0;0;6250.0;0.0351;0;37
996597;2011-10-01;1995-09-01;2012-09-01;8000.0;pagamento de dividas;36;0.1677;284.31;193;662;1;0;5000.0;0.0569;0;11
996595;2011-10-01;1998-01-01;2012-04-01;4000.0;outros;36;0.1349;135.73;165;677;0;0;3333.33;0.0407;1;6
996437;2011-10-01;1990-01-01;2013-12-01;4200.0;cartao de credito;36;0.0991;135.35;261;707;0;1;2340.0;0.0578;1;26
996412;2011-10-01;1993-11-01;2012-10-01;20000.0;pagamento de dividas;36;0.0662;614.08;215;787;0;0;10833.33;0.0567;0;12
988457;2011-10-01;1996-01-01;2014-11-01;6000.0;compra de veiculo;36;0.0662;184.23;189;742;0;0;15000.0;0.0123;0;37
995297;2011-10-01;1998-04-01;2014-09-01;5175.0;pagamento de dividas;36;0.0603;157.51;162;762;0;0;3000.0;0.0525;0;35
996366;2011-10-01;1981-08-01;2013-12-01;2500.0;pagamento de dividas;36;0.1864;91.19;362;667;2;0;4302.5;0.0212;0;26
994660;2011-10-01;1998-11-01;2014-05-01;16000.0;pagamento de dividas;36;0.079;500.65;155;722;0;0;3666.67;0.1365;0;31
996150;2011-10-01;1999-08-01;2014-07-01;3700.0;mudanca;36;0.0991;119.24;146;697;0;1;2916.67;0.0409;1;33
996119;2011-10-01;1998-07-01;2014-11-01;10000.0;viagem;36;0.1269;335.45;159;697;0;0;8000.0;0.0419;0;37
973935;2011-10-01;2004-09-01;2012-10-01;12000.0;pagamento de dividas;36;0.0603;365.23;85;767;0;0;2833.33;0.1289;0;12
996294;2011-10-01;1998-04-01;2014-01-01;35000.0;reforma residencial;36;0.079;1095.16;162;782;0;0;15436.0;0.0709;0;27
989612;2011-10-01;1991-08-01;2011-12-01;12000.0;pagamento de dividas;36;0.1065;390.88;242;712;0;0;5791.67;0.0675;0;2
995848;2011-10-01;1991-11-01;2014-11-01;6000.0;pagamento de dividas;36;0.0603;182.62;239;787;0;0;5416.67;0.0337;0;37
994994;2011-10-01;1999-11-01;2014-03-01;12375.0;cartao de credito;36;0.079;387.22;143;732;0;0;3975.0;0.0974;0;29
995815;2011-10-01;2003-08-01;2013-01-01;12000.0;reforma residencial;36;0.0662;368.45;98;742;0;0;13197.25;0.0279;0;15
995862;2011-10-01;1976-11-01;2014-11-01;8400.0;festa de casamento;36;0.079;262.84;419;727;1;0;6666.67;0.0394;0;37
996199;2011-10-01;1997-09-01;2012-09-01;8000.0;pagamento de dividas;36;0.1171;264.61;169;712;0;0;5167.0;0.0512;1;11
993379;2011-10-01;2002-05-01;2014-11-01;7500.0;pagamento de dividas;36;0.089;238.15;113;717;0;0;2200.0;0.1082;0;37
990791;2011-10-01;2006-02-01;2014-11-01;15000.0;outros;36;0.079;469.36;68;747;0;0;4000.0;0.1173;0;37
996235;2011-10-01;1985-05-01;2014-11-01;8000.0;pagamento de dividas;36;0.1349;271.45;317;692;3;0;11000.0;0.0247;0;37
996011;2011-11-01;1985-01-01;2014-11-01;15025.0;pequeno negocio;36;0.0603;457.3;322;777;0;0;4100.0;0.1115;0;36
918287;2011-11-01;1999-10-01;2014-11-01;31825.0;pagamento de dividas;36;0.1269;1067.57;145;722;0;0;5833.33;0.183;0;36
987227;2011-10-01;2001-12-01;2014-11-01;12000.0;pequeno negocio;36;0.079;375.49;118;727;0;0;4333.33;0.0867;0;37
996176;2011-10-01;2000-11-01;2014-11-01;8000.0;pagamento de dividas;36;0.0991;257.8;131;712;0;0;2000.0;0.1289;0;37
908350;2011-10-01;2002-05-01;2014-11-01;14000.0;cartao de credito;36;0.1427;480.33;113;687;0;0;3008.33;0.1597;0;37
980513;2011-10-01;1984-05-01;2014-11-01;9000.0;cartao de credito;36;0.0662;276.34;329;752;0;0;4808.33;0.0575;0;37
954345;2011-10-01;1982-12-01;2014-11-01;10000.0;pagamento de dividas;36;0.1065;325.74;346;717;0;0;9166.67;0.0355;0;37
995956;2011-10-01;1999-10-01;2014-11-01;13000.0;pagamento de dividas;36;0.089;412.8;144;717;0;0;4750.0;0.0869;0;37
995974;2011-10-01;1996-06-01;2014-11-01;15000.0;reforma residencial;36;0.0603;456.54;184;792;0;0;9583.33;0.0476;0;37
995933;2011-10-01;2004-11-01;2014-05-01;10000.0;pagamento de dividas;36;0.1465;344.95;83;677;0;0;3500.0;0.0986;0;31
995717;2011-10-01;1973-05-01;2014-11-01;4000.0;pequeno negocio;36;0.0662;122.82;461;797;0;0;3666.67;0.0335;0;37
995722;2011-10-01;1997-12-01;2013-07-01;4000.0;outros;36;0.079;125.17;166;732;0;0;6204.0;0.0202;0;21
995913;2011-10-01;1994-03-01;2014-11-01;6000.0;pequeno negocio;36;0.0603;182.62;211;792;0;0;3700.0;0.0494;0;37
995902;2011-10-01;1994-10-01;2013-03-01;6000.0;festa de casamento;36;0.1269;201.27;204;667;0;0;9333.33;0.0216;0;17
995906;2011-10-01;2005-02-01;2014-11-01;3000.0;reforma residencial;36;0.079;93.88;80;802;0;0;2000.0;0.0469;0;37
995682;2011-10-01;1996-01-01;2013-06-01;14000.0;cartao de credito;36;0.079;438.07;189;742;0;0;5000.0;0.0876;0;20
995358;2011-10-01;2001-07-01;2014-11-01;4000.0;compra grande valor;36;0.1269;134.18;123;682;0;0;5000.0;0.0268;0;37
995621;2011-10-01;1998-09-01;2014-11-01;10000.0;pequeno negocio;36;0.1349;339.31;157;692;0;0;7000.0;0.0485;0;37
987436;2011-10-01;1999-01-01;2013-08-01;2000.0;cartao de credito;36;0.079;62.59;153;757;0;0;1166.67;0.0536;0;22
995819;2011-10-01;1991-10-01;2014-03-01;13000.0;pagamento de dividas;36;0.089;412.8;240;742;0;0;5000.0;0.0826;0;29
995801;2011-10-01;1999-05-01;2013-12-01;21000.0;pagamento de dividas;36;0.079;657.1;149;757;0;0;12000.0;0.0548;0;26
995227;2011-10-01;1973-09-01;2014-11-01;15000.0;outros;36;0.0603;456.54;457;797;0;0;7083.33;0.0645;0;37
995574;2011-10-01;1996-05-01;2012-10-01;26375.0;cartao de credito;36;0.0991;849.94;185;727;0;0;8750.0;0.0971;0;12
995782;2011-10-01;2005-07-01;2013-09-01;1000.0;viagem;36;0.0751;31.12;75;732;0;0;2333.33;0.0133;0;23
995357;2011-10-01;2002-01-01;2012-10-01;6200.0;pagamento de dividas;36;0.1065;201.96;117;707;0;0;4833.33;0.0418;0;12
994078;2011-10-01;2005-04-01;2012-10-01;1500.0;outros;36;0.0991;48.34;78;707;0;0;2692.0;0.018;1;12
995561;2011-10-01;1994-03-01;2014-11-01;1000.0;despesas medicas;36;0.1527;34.8;211;662;0;0;4416.67;0.0079;0;37
995551;2011-10-01;1998-10-01;2012-04-01;6000.0;pagamento de dividas;36;0.079;187.75;156;727;0;0;14583.33;0.0129;0;6
986603;2011-10-01;2001-02-01;2014-11-01;8800.0;pagamento de dividas;36;0.1427;301.92;128;697;0;0;3833.33;0.0788;0;37
995434;2011-10-01;2002-06-01;2013-05-01;28000.0;pagamento de dividas;36;0.0991;902.3;112;752;0;0;9583.33;0.0942;0;19
976725;2011-10-01;1990-12-01;2012-02-01;15000.0;pagamento de dividas;36;0.0662;460.56;250;772;0;0;9000.0;0.0512;0;4
995515;2011-10-01;2002-07-01;2012-04-01;8000.0;cartao de credito;36;0.0662;245.63;111;737;0;0;5708.33;0.043;0;6
994926;2011-10-01;1999-02-01;2014-02-01;14400.0;cartao de credito;36;0.1171;476.3;152;692;1;0;8333.33;0.0572;0;28
994520;2011-10-01;1992-11-01;2014-11-01;14000.0;pagamento de dividas;36;0.0603;426.1;227;747;0;0;8000.0;0.0533;0;37
995519;2011-10-01;2007-05-01;2014-11-01;12000.0;festa de casamento;36;0.1427;411.71;53;712;0;0;5166.67;0.0797;0;37
995288;2011-10-01;2001-10-01;2014-03-01;16000.0;pagamento de dividas;36;0.089;508.06;120;742;0;0;5000.0;0.1016;0;29
994940;2011-10-01;1987-05-01;2012-04-01;3800.0;pagamento de dividas;36;0.0603;115.66;293;752;0;0;7083.33;0.0163;0;6
993768;2011-10-01;1973-03-01;2014-10-01;12000.0;pagamento de dividas;36;0.1727;429.45;463;662;2;0;20833.33;0.0206;1;36
986535;2011-10-01;1991-04-01;2013-08-01;20000.0;reforma residencial;36;0.1758;718.85;246;672;1;0;8333.33;0.0863;1;22
994039;2011-10-01;2007-04-01;2014-03-01;3500.0;pequeno negocio;36;0.1269;117.41;54;677;0;0;3666.67;0.032;0;29
851142;2011-10-01;1999-09-01;2013-02-01;11975.0;pagamento de dividas;36;0.1629;422.73;145;667;0;0;4862.0;0.0869;0;16
993915;2011-10-01;1996-11-01;2014-05-01;29550.0;pagamento de dividas;36;0.089;938.31;179;737;0;0;12384.67;0.0758;0;31
995368;2011-10-01;2004-02-01;2013-07-01;35000.0;pagamento de dividas;36;0.1825;1269.73;92;682;0;0;7416.67;0.1712;0;21
994949;2011-10-01;2005-02-01;2014-11-01;8400.0;pagamento de dividas;36;0.1825;304.74;80;682;0;0;4583.33;0.0665;0;37
995018;2011-10-01;2002-10-01;2012-01-01;6500.0;pagamento de dividas;36;0.1171;215.0;108;727;0;0;5444.83;0.0395;0;3
994930;2011-11-01;1995-12-01;2014-11-01;35000.0;pagamento de dividas;36;0.1427;1200.82;191;722;0;0;12583.33;0.0954;0;36
921419;2011-10-01;1990-01-01;2014-11-01;10000.0;cartao de credito;36;0.1065;325.74;261;717;0;0;5833.33;0.0558;0;37
994983;2011-10-01;1994-08-01;2013-01-01;7000.0;viagem;36;0.0603;213.05;206;752;0;0;3000.0;0.071;0;15
994744;2011-10-01;1998-08-01;2014-07-01;15000.0;cartao de credito;36;0.0603;456.54;158;782;0;0;3100.0;0.1473;0;33
994828;2011-10-01;1993-09-01;2014-11-01;6000.0;viagem;36;0.0662;184.23;217;752;0;0;4333.33;0.0425;0;37
988624;2011-10-01;1994-10-01;2014-11-01;12000.0;pagamento de dividas;36;0.0662;368.45;204;752;0;0;10416.67;0.0354;0;37
994826;2011-11-01;1988-11-01;2014-11-01;2800.0;pequeno negocio;36;0.1349;95.01;276;682;0;0;10250.0;0.0093;0;36
994823;2011-10-01;1999-05-01;2013-04-01;15075.0;pagamento de dividas;36;0.0603;458.82;149;777;0;0;5166.67;0.0888;0;18
994694;2011-10-01;2008-02-01;2013-07-01;5000.0;cartao de credito;36;0.1629;176.51;44;667;0;0;1733.33;0.1018;0;21
904400;2011-10-01;1997-10-01;2014-06-01;23850.0;pagamento de dividas;36;0.1629;841.92;168;677;0;0;6250.0;0.1347;0;32
790093;2011-10-01;1997-03-01;2012-04-01;7200.0;pagamento de dividas;36;0.1427;247.03;175;737;0;0;4000.0;0.0618;0;6
986874;2011-10-01;2001-12-01;2014-03-01;6000.0;compra grande valor;36;0.0751;186.67;118;727;0;0;5500.0;0.0339;0;29
994525;2011-10-01;2000-01-01;2012-07-01;4200.0;outros;36;0.0991;135.35;141;702;0;0;4720.83;0.0287;1;9
